"pid","mid"
"26724","38030"
"65353","38030"
"70674","38030"
"18897","38034"
"119426","38034"
"11401","38036"
"11401","38037"
"11401","38040"
"35452","38040"
"118745","38040"
"119447","38040"
"119450","38040"
"119454","38040"
"140481","38040"
"65938","38057"
"57609","38097"
"11401","38099"
"18897","38099"
"57609","38099"
"62410","38099"
"62417","38100"
"327585","38100"
"1109778","38100"
"643","38143"
"26760","38155"
"35452","38155"
"56830","38155"
"62410","38155"
"62424","38155"
"70674","38155"
"82401","38155"
"83624","38155"
"118745","38155"
"119450","38155"
"26739","38181"
"64496","38264"
"66761","38264"
"71051","38264"
"643","38407"
"1619","38407"
"18897","38425"
"56830","38425"
"82401","38425"
"584527","38425"
"18897","38575"
"120725","38575"
"87944","38741"
"18897","38955"
"26724","38955"
"44922","38955"
"62424","38955"
"87942","38955"
"120725","38955"
"552084","38955"
"931174","38955"
"1002925","38955"
"1365929","38955"
"64662","39027"
"118745","39245"
"119454","39245"
"1173216","39245"
"21914","39277"
"74947","39277"
"56861","39278"
"116636","39278"
"83630","39390"
"20999","39432"
"26760","39448"
"26786","39448"
"35452","39448"
"62410","39448"
"62417","39448"
"62424","39448"
"64662","39448"
"65986","39448"
"83630","39448"
"116906","39448"
"134704","39448"
"148884","39448"
"1148003","39547"
"57831","39560"
"20519","39693"
"65934","39693"
"88495","39693"
"123202","39693"
"592329","39693"
"1002925","39693"
"26775","39751"
"240171","39751"
"10885","39776"
"29692","39776"
"56830","39776"
"67046","39776"
"134704","39776"
"229302","39776"
"592329","39776"
"20519","39828"
"63584","39828"
"67224","39828"
"122816","39828"
"994641","39828"
"643","39850"
"121394","39850"
"1338","39851"
"1341","39854"
"65976","39854"
"227792","39854"
"26784","39857"
"66717","39857"
"119447","39857"
"553881","39857"
"26786","39865"
"70674","39865"
"612216","39865"
"26724","39881"
"62410","39881"
"62423","39881"
"118745","39881"
"119454","39881"
"124002","39881"
"134704","39881"
"239091","39881"
"1147123","39881"
"1134505","39886"
"1163362","39886"
"1338","39900"
"1619","39900"
"62420","39900"
"62424","39900"
"83631","39900"
"96546","39900"
"548474","39900"
"26726","39901"
"62410","39901"
"62423","39901"
"119454","39901"
"227782","39901"
"1109778","39901"
"1173757","39901"
"1178954","39901"
"1338","39915"
"65974","39915"
"68557","39915"
"121394","39915"
"140481","39915"
"21911","39998"
"83631","39998"
"118350","40005"
"118352","40005"
"118355","40005"
"119426","40005"
"237235","40005"
"545277","40005"
"548474","40005"
"956575","40005"
"994641","40005"
"1136808","40005"
"20519","40006"
"21911","40006"
"25251","40006"
"110847","40008"
"118350","40008"
"20519","40025"
"78878","40025"
"548610","40027"
"70673","40029"
"124002","40029"
"1134505","40038"
"20519","40066"
"26784","40066"
"26786","40066"
"119426","40067"
"1575541","40067"
"70674","40070"
"1134505","40070"
"1269703","40070"
"25251","40077"
"52575","40077"
"67224","40077"
"62424","40081"
"88351","40081"
"1134732","40081"
"20519","40105"
"26784","40105"
"56804","40105"
"553881","40105"
"52908","40107"
"54615","40107"
"65975","40107"
"567303","40107"
"1427540","40107"
"66761","40118"
"1337","40166"
"1341","40166"
"68557","40166"
"83631","40166"
"1338","40207"
"25245","40207"
"56861","40207"
"65975","40207"
"67221","40207"
"70437","40207"
"94076","40207"
"554120","40207"
"1134734","40207"
"1166375","40207"
"1338","40213"
"1341","40213"
"56830","40213"
"56861","40213"
"65974","40213"
"65975","40213"
"83631","40213"
"122818","40213"
"239091","40213"
"25251","40226"
"88351","40226"
"118355","40226"
"120725","40226"
"230776","40226"
"237235","40226"
"35452","40346"
"57607","40346"
"57617","40346"
"67221","40346"
"70437","40346"
"88495","40346"
"92833","40346"
"565456","40346"
"592329","40346"
"1148003","40346"
"1160576","40346"
"1395247","40346"
"21914","40359"
"62420","40359"
"70690","40359"
"122818","40359"
"240177","40359"
"1134729","40359"
"224928","40371"
"1135398","40371"
"1172981","40371"
"124002","40388"
"66717","40390"
"26784","40435"
"124002","40435"
"1624","40486"
"70673","40486"
"124002","40486"
"1341","40572"
"11401","40572"
"18897","40572"
"57609","40572"
"1337","40751"
"1338","40751"
"12672","40751"
"25245","40751"
"52908","40751"
"56830","40751"
"56861","40751"
"69637","40751"
"18897","40829"
"62423","40830"
"134704","40830"
"148884","40830"
"1135238","40830"
"124777","40832"
"240169","40832"
"18897","40863"
"70690","40863"
"134686","40863"
"44917","40889"
"65353","40889"
"66761","40889"
"74946","40889"
"76913","40889"
"120419","40889"
"931172","40896"
"77301","40974"
"77304","40974"
"66717","40977"
"92833","40977"
"26775","40980"
"70674","40980"
"240171","40980"
"56804","41069"
"62420","41069"
"63584","41069"
"83358","41069"
"148886","41069"
"70437","41072"
"119447","41072"
"227782","41072"
"240171","41072"
"1337","41158"
"25251","41158"
"224925","41158"
"1147123","41158"
"25251","41161"
"26724","41161"
"26778","41161"
"56861","41161"
"62410","41161"
"67689","41161"
"70590","41161"
"88495","41161"
"126852","41161"
"148884","41161"
"990443","41161"
"25251","41196"
"110845","41196"
"25251","41198"
"65938","41198"
"1619","41244"
"44917","41244"
"56861","41244"
"20519","41289"
"240161","41289"
"25251","41343"
"57607","41343"
"57831","41343"
"65934","41343"
"70437","41343"
"87944","41343"
"118352","41343"
"122816","41343"
"987137","41343"
"25246","41364"
"25249","41364"
"57607","41364"
"65987","41364"
"67222","41364"
"70437","41364"
"548474","41364"
"70673","41377"
"84205","41377"
"240171","41377"
"83358","41378"
"62410","41380"
"62423","41380"
"62424","41380"
"124002","41380"
"134704","41380"
"1109778","41380"
"1173757","41380"
"65986","41383"
"69636","41383"
"118745","41383"
"227782","41383"
"240171","41383"
"548610","41383"
"57607","41387"
"64895","41387"
"87944","41387"
"120725","41387"
"135836","41387"
"548045","41387"
"1054920","41387"
"1134734","41387"
"1298433","41387"
"1596646","41387"
"64496","41392"
"65934","41400"
"21914","41490"
"26724","41490"
"57609","41490"
"65938","41490"
"87942","41490"
"88495","41490"
"119426","41490"
"545277","41490"
"576408","41490"
"86318","41500"
"25246","41535"
"109813","41535"
"1624","41541"
"62410","41541"
"70673","41541"
"121394","41541"
"229302","41541"
"21911","41544"
"25246","41544"
"26744","41544"
"65986","41544"
"99687","41544"
"118350","41544"
"126852","41544"
"26724","41546"
"87944","41546"
"96862","41546"
"25249","41673"
"148884","41673"
"227792","41673"
"74946","41783"
"78879","41783"
"227782","41819"
"643","41821"
"1338","41822"
"25249","41822"
"121394","41822"
"88495","41838"
"21914","41980"
"127410","41980"
"65934","41993"
"105421","41993"
"118350","41993"
"127436","41993"
"643","42006"
"77301","42006"
"1619","42120"
"12466","42120"
"26784","42120"
"83631","42120"
"109301","42120"
"126852","42120"
"140481","42120"
"553881","42120"
"1135394","42120"
"1193722","42120"
"26784","42230"
"70674","42230"
"229302","42230"
"65974","42287"
"65987","42287"
"65992","42287"
"1132614","42287"
"21911","42324"
"69636","42324"
"70690","42324"
"64496","42340"
"65934","42340"
"68562","42340"
"86318","42340"
"118350","42340"
"237235","42340"
"567303","42340"
"987139","42340"
"1054920","42340"
"1136808","42340"
"26729","42380"
"83358","42380"
"88351","42380"
"576408","42380"
"1132614","42380"
"70673","42544"
"26739","42560"
"52908","42560"
"63584","42842"
"224928","42842"
"224929","42842"
"551869","42845"
"1148003","42845"
"1173203","42845"
"1193722","42845"
"12470","42855"
"25246","42855"
"56861","42855"
"120419","42855"
"25246","43152"
"25251","43152"
"86318","43152"
"26739","43279"
"1338","43636"
"44917","43636"
"66717","43636"
"83624","43636"
"239091","43636"
"592329","43636"
"1135781","43636"
"62417","43637"
"229302","43637"
"238973","43637"
"1265959","43637"
"26784","43672"
"65986","43672"
"69636","43672"
"88351","43672"
"124777","43672"
"134704","43672"
"229302","43672"
"1134504","43672"
"1134505","43672"
"52575","44092"
"77303","44092"
"116636","44092"
"26724","44133"
"63584","44133"
"66717","44133"
"62410","44145"
"1415348","44145"
"695","44154"
"18897","44154"
"62410","44154"
"74021","44162"
"1339","44217"
"20654","44217"
"77301","44217"
"21914","44245"
"25251","44245"
"25251","44249"
"62410","44249"
"109813","44249"
"118355","44249"
"21908","44263"
"21911","44263"
"52908","44263"
"57609","44263"
"1192984","44263"
"12466","44267"
"66717","44267"
"130644","44267"
"77304","44322"
"96862","44322"
"26739","44424"
"26760","44424"
"56811","44424"
"62410","44424"
"64895","44424"
"68561","44424"
"68562","44424"
"1407526","44424"
"25245","44458"
"26724","44458"
"88495","44458"
"1624","44554"
"21910","44554"
"21911","44554"
"63584","44554"
"66717","44554"
"70690","44554"
"83631","44554"
"994641","44554"
"1160575","44554"
"73774","44555"
"643","44558"
"77304","44558"
"1340","44560"
"130985","44560"
"20519","44596"
"1341","44616"
"70437","44616"
"565456","44616"
"579216","44616"
"1134944","44616"
"1135238","44616"
"109809","44619"
"18897","44645"
"62410","44645"
"66761","44673"
"122820","44676"
"21911","44677"
"62417","44677"
"25245","44740"
"26784","44740"
"238973","44740"
"1135781","44740"
"63584","44742"
"69033","44748"
"76913","44748"
"119426","44748"
"20654","44774"
"931172","44774"
"65986","44777"
"88351","44777"
"229302","44777"
"1339","44837"
"20655","44837"
"66761","44837"
"73774","44837"
"74021","44837"
"77303","44837"
"1094209","44837"
"1341","44852"
"134704","44852"
"239961","44852"
"56861","44860"
"64662","44860"
"96546","44860"
"26724","44861"
"26760","44861"
"1135177","44861"
"1139220","44861"
"1337","44865"
"1339","44865"
"18899","44865"
"83631","44865"
"144860","44865"
"56804","44914"
"612216","44914"
"62424","44924"
"65986","44924"
"70673","44924"
"83358","44924"
"84205","44924"
"1148003","44924"
"35452","44971"
"57609","44971"
"62417","44971"
"66122","44971"
"83560","44971"
"119454","44971"
"123202","44971"
"134704","44971"
"239010","44971"
"571521","44971"
"548610","45011"
"18897","45197"
"57609","45197"
"62410","45197"
"66761","45217"
"83358","45217"
"25251","45303"
"52575","45303"
"21910","45304"
"1337","45379"
"12466","45379"
"57617","45379"
"68561","45379"
"77304","45379"
"87942","45379"
"998494","45379"
"1173757","45379"
"21911","45381"
"144860","45381"
"25251","45383"
"86318","45383"
"20652","45385"
"21910","45389"
"21911","45389"
"52575","45389"
"25251","45391"
"57831","45391"
"12672","45394"
"21908","45394"
"25246","45394"
"35452","45394"
"44917","45394"
"130561","45394"
"213438","45394"
"554120","45394"
"589746","45394"
"1045536","45394"
"1346994","45394"
"1365929","45394"
"10885","45395"
"21911","45395"
"65974","45395"
"1002925","45395"
"57831","45396"
"551869","45396"
"20519","45397"
"25251","45397"
"52575","45397"
"86318","45397"
"1119170","45397"
"1143686","45397"
"21911","45399"
"65934","45399"
"66761","45399"
"103598","45399"
"130561","45399"
"1002925","45399"
"66717","45401"
"84205","45401"
"87950","45401"
"227792","45401"
"565456","45401"
"567303","45401"
"1135394","45401"
"20519","45405"
"78877","45405"
"695","45408"
"18897","45408"
"67046","45408"
"1275566","45408"
"63584","45410"
"65938","45410"
"588138","45410"
"12672","45411"
"65938","45411"
"105421","45411"
"1416929","45411"
"118350","45413"
"118352","45413"
"118355","45413"
"21911","45414"
"52575","45414"
"88495","45414"
"144860","45414"
"975322","45415"
"20652","45417"
"44917","45417"
"86318","45417"
"25246","45418"
"25251","45418"
"86318","45418"
"21908","45420"
"26784","45420"
"20654","45425"
"21911","45425"
"62417","45426"
"65934","45426"
"77304","45426"
"118350","45426"
"110844","45429"
"1346930","45429"
"20652","45430"
"54615","45430"
"63584","45430"
"68561","45430"
"105940","45430"
"118352","45430"
"1139041","45430"
"57609","45432"
"62420","45432"
"65975","45432"
"567303","45432"
"1135394","45432"
"1329775","45432"
"25246","45435"
"65353","45435"
"65986","45435"
"65987","45435"
"548045","45435"
"553881","45435"
"592329","45435"
"1134729","45435"
"1134731","45435"
"20519","45437"
"1337","45438"
"20652","45438"
"25251","45439"
"26724","45439"
"65934","45439"
"66717","45439"
"88495","45439"
"105421","45439"
"999460","45439"
"12466","45440"
"21911","45440"
"25246","45440"
"65987","45440"
"548474","45440"
"695","45442"
"1619","45442"
"57617","45442"
"65353","45442"
"240171","45442"
"1616889","45442"
"10885","45443"
"62424","45443"
"84205","45443"
"109301","45443"
"12672","45447"
"56861","45447"
"57609","45447"
"62410","45447"
"88495","45447"
"231909","45447"
"571521","45447"
"1345125","45447"
"103598","45448"
"105940","45448"
"57609","45449"
"64496","45449"
"66122","45449"
"1562576","45449"
"10885","45450"
"83358","45450"
"83630","45450"
"1265959","45450"
"1277930","45450"
"57607","45452"
"57831","45452"
"118355","45452"
"227782","45452"
"237235","45452"
"956575","45452"
"1119170","45452"
"1192984","45452"
"1414273","45452"
"1416970","45452"
"1427539","45452"
"1427540","45452"
"20519","45453"
"64662","45453"
"67222","45453"
"72731","45453"
"94076","45453"
"122816","45453"
"955784","45453"
"1338","45454"
"57609","45454"
"62419","45454"
"83631","45454"
"994641","45454"
"1173605","45454"
"1345125","45454"
"20652","45457"
"87944","45457"
"70690","45459"
"224925","45459"
"25246","45460"
"26724","45460"
"67689","45460"
"83686","45460"
"227782","45460"
"990443","45460"
"20652","45463"
"25251","45463"
"20652","45464"
"26724","45464"
"64496","45464"
"68561","45464"
"1337","45470"
"54615","45470"
"62417","45470"
"65938","45470"
"87944","45470"
"122818","45470"
"975322","45470"
"987139","45470"
"21911","45471"
"65934","45471"
"66717","45471"
"105421","45471"
"1002925","45471"
"26739","45472"
"57831","45472"
"65938","45472"
"103598","45472"
"105421","45472"
"1337","45473"
"21911","45473"
"20652","45475"
"25251","45475"
"57609","45475"
"94076","45475"
"119426","45475"
"548474","45475"
"956575","45475"
"1173605","45475"
"1407172","45475"
"11401","45477"
"25249","45477"
"57831","45477"
"118352","45478"
"20652","45479"
"25251","45479"
"66122","45479"
"83358","45479"
"118352","45479"
"994641","45479"
"1143686","45479"
"1172981","45479"
"1334856","45479"
"21911","45480"
"56811","45480"
"66717","45480"
"84205","45480"
"105421","45480"
"118350","45480"
"63584","45482"
"66761","45482"
"1277930","45482"
"77304","45484"
"931172","45484"
"57607","45487"
"57831","45487"
"65934","45487"
"65990","45487"
"67222","45487"
"68561","45487"
"87944","45487"
"118350","45487"
"118352","45487"
"122816","45487"
"226620","45487"
"237235","45487"
"551869","45487"
"552084","45487"
"944021","45487"
"975322","45487"
"1404511","45487"
"20652","45488"
"56861","45490"
"65934","45490"
"67224","45490"
"69637","45490"
"70673","45491"
"83631","45491"
"109301","45491"
"121394","45491"
"122818","45491"
"231909","45491"
"21914","45495"
"130644","45495"
"66717","45496"
"12672","45497"
"20652","45497"
"56861","45497"
"87942","45497"
"21911","45501"
"25251","45501"
"56804","45501"
"65938","45502"
"975322","45504"
"69637","45505"
"119454","45505"
"1173203","45505"
"25251","45506"
"56861","45506"
"86318","45506"
"88495","45506"
"118352","45506"
"118355","45506"
"25246","45507"
"65987","45507"
"67689","45507"
"105418","45507"
"224925","45507"
"612216","45507"
"1160575","45507"
"52908","45508"
"56811","45508"
"67222","45508"
"110844","45508"
"122816","45508"
"553881","45508"
"592329","45508"
"1134731","45508"
"1193722","45508"
"65353","45509"
"21911","45573"
"66761","45573"
"66761","45646"
"931172","45646"
"18897","45682"
"57609","45682"
"119426","45682"
"65986","45736"
"69636","45736"
"124777","45736"
"229302","45736"
"12466","45815"
"26784","45815"
"66717","45815"
"121709","45815"
"553881","45815"
"553882","45815"
"1356792","45815"
"998494","45859"
"118352","45863"
"1134732","45863"
"12466","45871"
"20519","45871"
"25251","45871"
"63584","45871"
"66717","45871"
"223917","45871"
"612216","45871"
"10885","45889"
"67689","45889"
"74947","45889"
"56861","45892"
"66717","45892"
"548474","45892"
"552084","45892"
"57609","45912"
"84205","45912"
"237235","45912"
"240171","45912"
"956575","45912"
"12466","45925"
"21910","45925"
"62410","45925"
"65938","45925"
"148884","45925"
"1337","45935"
"12672","45935"
"56816","45935"
"121394","45999"
"18897","46111"
"584527","46111"
"18897","46114"
"118745","46114"
"229302","46114"
"239091","46114"
"592329","46114"
"1164789","46114"
"11401","46122"
"18897","46122"
"62410","46122"
"18897","46124"
"239091","46124"
"1619","46155"
"69636","46155"
"70673","46155"
"70674","46155"
"115610","46155"
"230776","46155"
"1166375","46155"
"1193722","46155"
"1356792","46155"
"69636","46528"
"118355","46669"
"74946","46711"
"109813","46711"
"1094209","46711"
"1136392","46711"
"26775","46736"
"70673","46736"
"84205","46736"
"56861","46791"
"62423","46839"
"69033","46871"
"66122","46962"
"74947","47051"
"543848","47102"
"1031246","47102"
"548610","47253"
"26739","47291"
"105940","47291"
"122818","47291"
"238973","47291"
"56861","47293"
"86318","47293"
"96862","47293"
"1619","47423"
"10885","47423"
"69637","47423"
"567303","47423"
"64496","47428"
