"mid","gid"
"187464","10769"
"187473","10769"
"187490","10769"
"187682","10769"
"187727","10769"
"187897","10769"
"191441","10769"
"194200","10769"
"194429","10769"
"197809","10769"
"198157","10769"
"198309","10769"
"198526","10769"
"198536","10769"
"198548","10769"
"198549","10769"
"198945","10769"
"199635","10769"
"199638","10769"
"199792","10769"
"199796","10769"
"205575","10769"
"206446","10769"
"206450","10769"
"206452","10769"
"206453","10769"
"206455","10769"
"207340","10769"
"210778","10769"
"211425","10769"
"211513","10769"
"211866","10769"
"212996","10769"
"213169","10769"
"213360","10769"
"217631","10769"
"218801","10769"
"221059","10769"
"221536","10769"
"230826","10769"
"230832","10769"
"230839","10769"
"231743","10769"
"232569","10769"
"232595","10769"
"232604","10769"
"232606","10769"
"232644","10769"
"232663","10769"
"233361","10769"
"234227","10769"
"240477","10769"
"244495","10769"
"250513","10769"
"253278","10769"
"254765","10769"
"259247","10769"
"260342","10769"
"261474","10769"
"261475","10769"
"269520","10769"
"271617","10769"
"297747","10769"
"311082","10769"
"313616","10769"
"319569","10769"
"322160","10769"
"345829","10769"
"360186","10769"
"361485","10769"
"369538","10769"
"369608","10769"
"370300","10769"
"370723","10769"
"374623","10769"
"374993","10769"
"399295","10769"
"413197","10769"
"13361","10770"
"71927","10770"
"121154","10770"
"243439","10770"
"362791","10770"
"451459","10770"
"451466","10770"
